name,link,error
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/student-experience/athletics/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/newsroom/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/schedule-a-visit/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/continuing-education/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/tel:1.866.948.0571,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/#,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/#,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/javascript:void(0);,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/#,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/request-info/,HTTP Error 403: Forbidden
Wilmington College,https://wilmingtonquakers.com,HTTP Error 404: Not Found
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/associate-degrees/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/bachelor-degrees/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/diplomas/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/continuing-education/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/business/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/education/,HTTP Error 403: Forbidden
North Idaho College,https://www.nic.edu/mailto:accessibility@nic.edu,HTTP Error 404: Not Found
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/healthcare/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/hospitality/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/legal-services/,HTTP Error 403: Forbidden
